Name;Phone;Email
Hotel Hubertus;+420354691497;recepce@hotel-hubertus.cz
Hotel Alfa**;+420469620238;recepce@hotelalfa.cz
Hotel DELTA;+420770160172;manager@deltahotel.cz
HOTEL HORNIČKA;+420469321114;hotel.hornicka@o2active.cz
Hotel Garni Ostrava;+420596242247;hotelgarni@seznam.cz
Hotel & Garden U Holubů;+420558684060;recepce@uholubu.com
Hotel Belvedér;+420376397016;info@hotelbelveder.cz
Čertův mlýn;+420376397380;recepce@hotelcertuvmlyn.cz
Hotel Pavla Vysočina Vlachovice;+420566619245;hotelpavla@hotelpavla.cz
Hotel Styl;+420469311532;hotel.styl@iol.cz
hotel KŘÍŽOVÁ HORA;+420465626006;krizovahora@seznam.cz
Hotel Na Kalvárii;+420461326559;hotel_na_kalvarii@centrum.cz ,hotelnakalvarii@iol.cz
Chata Polanka;+420469325131;info@chata-polanka.cz
Hotel Renospond;+420469321282;renospond@renospond.cz
Hotel Švýcarská bouda ***;+420608283300;hotel@svycarskabouda.cz
Hotel Modrava;+420376599325;hotelmodrava@sumava.net
Hotel U Supa;+420596441060;hotel@hotelusupa.cz
Hotel GURMÁN;+420556808042;ph1503@seznam.cz
Hotel Bartoš****;+420556835120;info@hotelbartos.cz
Hotel RADHOŠŤ;+420556839839;hotelradhost@seznam.cz
Hotel BANKA;+420556835440;hotel.banka@seznam.cz
Hotel Restaurant Čertovina;+420469313168;motelcertovina@centrum.cz
hotelová ubytovna PROBE;+420516414987;recepce@probecentrum.cz
ANTÝGL;+420376599444;antyglhotel@email.cz
Hotel Stachov;+420607526178;info@hotelstachov.cz
Hotel Zlatý Jelen;+420376511549;zlatyjelen@sumava.net
Hotel Bohemia;+420neuvedeno;hotel-Lomnice-Bohemia@cz-hotel.eu
Amber Hotel Anna;+420388412050;anna@amberhotels.cz
Hotel Springland;+420388437260;spring_hotel@iol.cz
Hotel Dukla;+420515227320;blazicek@hotel-dukla.cz
Hotel v Ráji;+420585223500;hotel.vraji@seznam.cz
Hotel Milotel;+420585311357;recepce@milotel.cz
Hotel Bouzov;+420585346491;hotel@hotelbouzov.cz
Hotel Korado;+420465533293;info@hotelkora.cz
ELEONORA romantik hotel;+420720536570;eleonorahotel.recepce@gmail.com
ubytování Václavov u Oskavy;+420778202021;najemnibydleni@seznam.cz
Schlosshotel Hubertus***;+420416791135;info@schlosshotelhubertus.cz
Hotel Nobys;+420neuvedeno;radmil.schneider@atlas.cz
Hotel Bílá růže;+420383321946;info@hotelruzest.cz
Hotel Černý kůň ***;+420565532331;hotelcernykun@centrum.cz
Hotel Holzbecher;+420491452497;hotel@zlic.cz
Hotel U Beránka;+420739548953;obchod.manager@hotel-beranek.cz
PARKHOTEL Český Šternberk;+420774443854;hotel@phcs.cz
Hotel Belaria***;+420553783346;belaria@hotelbelaria.cz
Hotel Almond;+420608156112;info@hotelalmond.cz
BENEDIKT;+420476000055;info@benediktmost.cz
Bristol Hotels;+420353348801;spa@bristolgroup.cz
Hotel IMPERIAL*****;+420353203113;reservation@spa-hotel-imperial.cz
Hotel ***Lucia Veselí nad Lužnicí;+420381582123;info@hotellucia.cz
Hotel Royal;+420474650359;recepce@hotelroyal.cz
Hotel Clochard;+420474335099;hotelclochard@seznam.cz
Hotel Ostrov;+420602663583;Hotel-Tisa-Ostrov@quick.cz
Wellness Hotel Gendorf;+420499429629;hotelgendorf@gendorf.cz
Hotel Belmonte;+420499433191;info@belmonte.cz
Hotel Sněženka;+420583239008;info@hotel-snezenka.cz
Hotel Kolonáda;+420353348803;spa@bristolgroup.cz
Hotel Taverna;+420584440363;info@hotel-taverna.cz
Hotel a hospoda U Šimla;+420353592111;hotel@usimla.cz
Hotel Zlatá Labuť;+420neuvedeno;hotelzlatalabut@orlicko.com
Hotel Dům oddechu;+420737960626;dumoddechukladno@seznam.cz
Sporthotel Kurzovní pod Pradědem;+420603444190;recepce@kurzovni.eu
Hotel Kristýna;+420499523586;hotel.m-k@spmlyn.cz
HOTEL APOLLO ***;+420415710779;hotelapolozatec@seznam.cz
Hotel Emeran*** + Chata Emeran II.;+420476116025;hotel.emeran@kliny.cz
Hotel Gól;+420582351422;hotelgol@hotelgol.cz
Hotel Strážnice;+420518332444;info@hotelstraznice.cz
Penzion Martin *** Janské Lázně;+420731495600;rezervace@penzionmartin.cz
Černý orel - penzion a restaurace;+420608241655;info@cernyorel.eu
Hotel Harmony;+420317723350;objednavky@hotel-harmony.cz
Hotel Bečva***, Rožnov pod Radhoštěm;+420571654458;penzion.becva@valachnet.cz
Hotel Lesní zátiší;+420499432130;hotel@lesni-zatisi.cz
Horská hotel Žižkova bouda;+420499896333;recepce@zizkovabouda.cz
Apartmány Cihlářka;+420499421033;info@cihlarka.cz
Motel a Hotel Svatý Kryštof;+420731650334;krystof@dakura.cz
Hotel Tennis Club Prostějov;+420neuvedeno;prochazka@tennis-club.cz
VALAŠSKÝ HOTEL OGAR;+420577131650;ogar@ogar.cz
HOTEL POD SPÁLOVEM;+420481621972;info@hotelpodspalovem.cz
HOTEL VIKTORIA;+420481311139;info@hotelviktoria.cz
Horský hotel Vltava - Strážné v Krkonoších;+420281913015;pajula@volny.cz
Hotel Abácie;+420571613830;recepce@hotel-abacie.cz
Horský hotel Martiňák;+420+42060706;info@martinak.cz
PALACE CLUB;+420499433054;info@palaceclub.cz
Kavalír;+420neuvedeno;hotel.kavalir@seznam.cz
VM Hotel;+420466672314;kafka@chrudimsko.cz
HOTEL VOMOČIL;+420461741732;vaclav.vomocil@seznam.cz
Hotel Růže;+420neuvedeno;hotel-Podborany-Ruze@quick.cz
Hotel Slunce;+420neuvedeno;hotelslunce@seznam.cz
HOTEL BELLEVUE;+420487873517;rezervace@hotelbellevue.cz
HOTEL KAMÝK;+420487520198;hotelkamyk@volny.cz
HOTEL PACIFIK;+420604443724;info@hotel-pacifik.cz
Hotel Frankův dvůr;+420777996666;info@frankuv-dvur.cz
Hotel U Vrátných;+420313514228;recepce@hoteluvratnych.com
Hotel Roztoky;+420313558931;info@hotelroztoky.cz
Hotel Sole;+420313250111;sole@hotelsole.cz
Hotel Volf;+420313572636;info@hotelvolf.cz
Hotel Na Ostrově;+420311713100;hotel@naostrove.cz
Hotel Sportcentrum;+420326904400;info@sport-centrum.cz
Hotel Lony a Restaurace U Lonských;+420326994698;lony@lony.cz
Hotel Villa Conti;+420382212663;hotel@villaconti.cz
Hotel Bouchalka;+420371794441;hotel@bouchalka.cz
Hotel Belvedere;+420318638337;info@belvedere-hotel.cz
Equitana Hotel Resort;+420318695318;recepce@equitana.cz
Hotel Welltor;+420318632045;info@welltor.cz
Hotel Fiala;+420312657257;hotelfiala@volny.cz
Hotel Labe;+420412554088;hotel.labe@volny.cz
HOTEL U KAPLE **/***;+420412539915;info@hotelukaple.cz
Hotel RON;+420412394154;info@hotelron.cz
Hotel Uran;+420neuvedeno;rgterwe@htdsregta.cz
Penzion HUBERT;+420487857534;samek.pavel@cbox.cz
Hotel U Dubu;+420483394075;hotel@udubu.cz
Hotel Astra;+420495484574;info@astra-hotel.cz
Hotel U Zezuláku;+420495263514;martin@uzezulaku.cz
Hotel Avicenum Wellness***;+420483714714;hotel@avicenum.cz
Hotel MARUŠKA;+420483380064;info@hotelmaruska.cz
Hotel Černý kůň;+420739609800;hana.m@ln.cz
Hotel Vila Oaza;+420483380540;recepce@vila-oaza.com
HOTEL PRAHA;+420483380562;restprahaj@atlas.cz
Hotel Alessandria ***;+420495777111;recepce@alessandria.cz
Hotel Modena;+420353852211;info@hotelmodena.cz
Hotel Kamenný dům ***;+420354541037;info@kamennydum.cz
Eurohotel Garni ***;+420353226043;info@eurohotelkv.cz
Sporthotel Bohemia;+420481522150;info@sporthotel-bohemia.cz
Hotel Pod zámkem - Boskovice;+420516456056;info@hotelpodzamkem.com
Rekreační středisko TESLA;+420606674835;recepce@rs-tesla.cz
Hotel - Restaurace - Autocamping Na Špici;+420353941152;naspici@quick.cz
Hotel K.H. Mácha;+420602313006;hotelkarelhynekmacha@seznam.cz
Hotel Darre;+420483360666;hoteldarre@mbox.vol.cz
Hotel MC LIMON;+420556712761;mclimon@mclimon.cz
Grand Felicity Hotel;+420499629214;hotel.grand@felicity.cz
Hotel Kozí Horka;+420546221340;info@hotelkozihorka.cz
Hotel Pyramida;+420543427310;hotelpyramida@quick.cz
Hotel Svornost;+420281932122;svornost@svornost.cz
HOTEL ALFA ***;+420222868686;rezervace@alfahotel.cz
Chateau St. Havel **** - wellness & golf hotel;+420241445717;info@chateauhotel.cz
Hotel Bouček;+420326992387;hotelboucek@fabok.cz
Hotel Na Závisti;+420321677106;simonova.nazavisti@tiscali.cz
PENSION HOLIDAY HOME na Vyžlovce;+420777142416;vyzlovka@holidayhome.cz
Hotel Stadion;+420315726066;info@hotel-stadion.eu
HOTEL LIDOVÝ DŮM;+420469671121;ales-jilek@seznam.cz
Letní Hotel Astorka;+420542592111;astorka@jamu.cz
Hotel Myslivna;+420566565044;hotel.myslivna@quick.cz
Hotel Zelený Strom, Hořovice;+420311513271;Notice: unserialize(): Error at offset 11 of 30 bytes in /home/www/i-ubytovani.cz/subdomains/www/template/components/accommodation-detail.php on line 391 Warning: current() expects parameter 1 to be array, boolean given in /home/www/i-ubytovani.cz/subdomains/www/template/components/accommodation-detail.php on line 391
Hotel Sýkora;+420703142801;info@hotelsykora.cz
Hotel Záložna Sněžné;+420566664014;hotelzalozna@seznam.cz
Hotel Koruna Karlštejn;+420311681465;korunakarlstejn@atlas.cz
Hotel Florian;+420544227148;slavkov@hotelflorian.cz
Hotel U jezera;+420318853334;hotelujezera@volny.cz
U města Příbrami;+420318629303;hotelumestapb@centrum.cz
Harmony Club hotel;+420466435020;hotel@harmony-pce.cz
Hotel Sport;+420416812303;info@hotelsport-steti.cz
Hotel Koliba;+420602850574;koliba@post.cz
hotel YORK;+420377355100;york@hotel-york.cz
Hotel Stadion;+420569731522;prochazkastadion@seznam.cz
Hotel Metuj;+420491542566;info@domovseniorumetuj.cz
Hotel Morava;+420461325135;hotel.morava@tiscali.cz
Hotel U Zámku;+420569624101;nfo@hotelfantazie.cz
Hotel Vysočina;+420569641410;info@hotelvysocina.cz
Hotel Hilton;+420281864790;rosta.petr@accommodationinczech.com
Hotel Nová Amerika;+420499694241;info@novagolf.cz
Hotel Bouda;+420491541243;bouda.hotel@centrum.cz
Martinova bouda;+420499422235;info@martinovka.cz
Zámecký restaurant Polná;+420567222596;info@gastropol.cz
Hotel MG Slavie;+420491814449;milenagalbova@atlas.cz
Hotel Saloon;+420577213571;hotelsaloon@hotelsaloon.cz
Family hotel Rilancio;+420379738340;info@hotelrilancio.cz
Hotel Kotár;+420571643436;info@hotelkotar.cz
Hotel Litovel;+420577131109;litovel@luhacovice-hotel.cz
Hotel Bayer;+420739937233;hotelbayer@seznam.cz
HOTEL PERLA;+420565493148;hotel.perla@centrum.cz
Hotel Rustikal****;+420565396130;hotel@rustikal.org
Hotel Alfa;+420568842559;info@hotelalfatrebic.cz
Hotel WINKLER;+420568841506;recepce@hotel-winkler.cz
Hotel Stern***;+420568420132;hotel.stern@iol.cz
Hotel Panáček;+420571622045;mail@hotelpanacek.cz
Lázeňský léčebný dům PRAHA;+420577131102;kneblova@luhacovicepraha.com
Hotel Kahan;+420571645126;recepce@hotelkahan.cz
Golf hotel U sv. Jana;+420595048404;golf.hotel@seznam.cz
Hotel Aurum;+420499435169;recepce@aurum.mus.cz
Hotel Eroplán****;+420571648014;info@hoteleroplan.cz
Hotel Hit;+420571645164;hotel.hit@seznam.cz
Hotel AGH;+420571625666;recepce@hotel-agh.cz
Beskydský hotel Relax***;+420571648101;hotelrelax@seznam.cz
Hotel Na Dolině;+420556839222;info@nadoline.cz
Hotel u Freuda;+420556722210;recepce@hotelufreuda.cz
Pytloun Hotel*** Liberec;+420485130053;rezervace@liberec-ubytovani.cz
Hotel U brány;+420633638271;hotelubranyub@gmail.com
Horský hotel Myacentrum;+420571644076;pa.pola@worldonline.cz
Hotel Praha;+420556701229;recepce@prahahotel.cz
Rekreační středisko Nad přehradou;+420603238776;Dach@terra.cz
Hotel Artis;+420566615536;hotel@hotelartis.cz
Penzion Muraty;+420723907292;penzionmuraty@seznam.cz
Roman Matula - Koruna;+420571654400;koruna@lol.cz
Hotel Polský dům Ostrava * * *;+420596122001;polskydum@volny.cz
Hotel Rambousek;+420491470403;info@rambousekhotel.cz
Koliba;+420573392008;kolibaklub@seznam.cz
HOTEL PRAHA;+420554610741;hotelprahaubytovani@seznam.cz
Rodinný hotel Račín ***;+420774193696;racin@racin.cz
Hotel Pavlov;+420353347853;sales@spamanagement.cz
Mazoch ubytování;+420558628929;info@ubytovani-mazoch.cz
Hotel U Čápa;+420775705832;hotel@hotelucapa.cz
AutoClub Hotel;+420774330000;info@moravka.cz
Hotel Premiér;+420558695359;hotel.premier@seznam.cz
Hotel Praha;+420491523786;hotel-praha@hotel-praha.cz
Hotel u Berků;+420491541104;pavlikjan@tiscali.cz
Hotel Radava;+420382596829;hotel.radava@volny.cz
Resort Pukňov;+420244008004;info@rspuknov.cz
HOTEL PEPINO;+420362828396;etalladega@seznam.cz
Hotel Vrchovina***;+420517385455;info@hotel-vrchovina.cz
Horský hotel SPORT;+420483399315;mrazlubor@seznam.cz
Koliba;+420554751777;info@hotelkoliba.cz
Excelent;+420554211777;hotel@excelent.cz
Hotel Javor;+420558694626;rekajavor@volny.cz
Lázeňský dům: Bezruč, Opava, Slezský dům, U lesa, Pošta, Vlasta, 4* apartmany ve ville Eugen;+420554798262;kaduchova@horskelazne.cz
Hotel Slavie Potštejn;+420494546180;hostinskymm@gmail.com
Hotel Lux;+420387319050;info@hotel-lux.cz
HOTEL ZVONÁRNA;+420387410153;info@zvonarna.cz
Hotel Růže***;+420327524115;email.beckova@seznam.cz
Hotel Sport;+420376310910;hotelsport@sumavanet.cz
Hotel U Blažků;+420311621376;hotel@blazek.cz
Hotel Vojtěchov;+420566551450;pavel.z@zpzeman.cz
Hotel u Budvaru;+420777596260;info@hotelubudvaru.cz
Garni Hotel Alton;+420602421004;reserve@altonhotylek.cz
Hotel Zámek, Kravsko;+420774554491;pilat@naspa.cz
HOLIDAY HOME - Pension;+420777142417;vltesar@holidayhome.cz
Romantický Hotel Mlýn Karlštejn;+420606020093;mlyn@hhotels.cz
Amber Hotel Konopiště;+420317722053;motelk@iol.cz
Hotel Garnet;+420383324758;hotel.garnet@centrum.cz
Parkhotel Skalní město ***;+420493525011;parkhotel@skalnimesto.cz
Hotel Satén;+420417878049;info@santen.cz
Hotel Švýcarský Dům;+420412550219;svycarskydum@seznam.czschweizerhof@seznam.cz
Horský hotel Konšel;+420494595532;info@konsel.cz
HOTEL PRAHA DEŠTNÉ;+420494542925;recepce@hotel-praha-destne.cz
Zdíkov;+420388426828;zamekzdikov@seznam.cz
Hotel Tuskulum;+420577911413;tuskulum@tuskulum.cz
Strážný;+420603227878;info@skihotel-strazny.cz
Hotel Rosa;+420388310276;hotel-rosa@seznam.cz
Parkhotel Nebesa;+420354525312;hotel.nebesa@volny.cz
Parkán;+420388311868;info@hotelparkan.cz
Hotel Zlatá lípa;+420412528128;nfo@zlatalipa.cz
Hotel Maršovská rychta;+420566615530;hotel@marsovskarychta.cz
Hotel garni Vildštejn;+420354594137;kirchova.m@seznam.cz
Zámecký hotel Metternich;+420354691240;metternich@tiscali.cz
Hotel Morava;+420519424441;info@hotel-morava.cz
Hotel Bellaria;+420354620754;info@bellaria.cz
Spa hotel Savoy****;+420354203000;savoy@spahotel-savoy.cz
Orea hotels Hotel Palace Zvon;+420354686222;info@hotelzvon.cz
hotel Gabriel;+420380736120;schirl@quick.cz
APARTMÁNY HORNÍ MÍSEČKY & APARTMÁNY DALIBOR ŠPINDLERŮV MLÝN * * *;+420776791195;info@apartmanyspindl.cz
Hotel Polonia;+420354622451;recepce@hotelpolonia.cz
Petr Nitra;+420354623071;villa.golfista@wo.cz
Stein;+420359604310;info@hotelstein.cz
Gurmania Hotel;+420565323451;info@gurmania-hotel.cz
Hotel U Martina;+420380749745;info@hotelrozmberk.cz
Hotel Děvín***;+420605271611;info@hoteldevin.cz
Hotel PROM * * *;+420499871179;info@hotelprom.eu
Jizera;+420353235577;hotel-jizera@email.cz
Petr;+420353169402;reception@hotelpetr.com
hotel Monika;+420461744116;hotelmonika@email.cz
Myslivna;+420353844067;hotel.myslivna@seznam.cz
Bellevue;+420353811064;hotel_pam@jachymov.cz
Elwa;+420532284725;elwa@iol.cz
Derby;+420353585677;derby@palatin.cz
Esplanade I;+420353436111;reception@jessenius.euroagentur.cz
Excelsior;+420353222391;info@excelsiorhotel.cz
Boží Dar;+420353815129;hotelbozidar@gmail.com
Hotel Mas;+420381276022;recepce@hotelmas.cz
Hotel Nechanický;+420499433122;recepce@hotelnechanicky.czhotelnechanicky@volny.cz
Hotel Siréna;+420499875215;hostel-sirena@janskelazne.cz
St. Michael;+420775031600;santmichael@seznam.cz
Nautilus;+420602157319;hotel.nautilus@seznam.cz
Hotel Horská Bouda;+420352686116;info-horskabouda@post.cz
Hotel Areál Botanika;+420312698583;areal.botanika@vysehrad2000.cz
Penzion Tetřívek;+420603312124;hotel.tetrivek@tiscali.cz
Hotel Svatý Petr;+420499433449;svpetr@semdme.cz
Hotel-Restaurant Fogl;+420384386338;info@hotel-fogl.cz
Hotel Bonsai Mikulov;+420519324140;hotel@hotelbonsai.cz
HOTEL HUBERTUS;+420519352537;recepce@hotelhubertus.cz
Hotel Mlýn;+420380731133;info@hotelmlyn.eu
Hotel - Restaurace VÖLKER;+420384791000;hotel-restaurace@ktw.cz
Hotel Lužnice;+420381520010;hotel.luznice@seznam.cz
Hotel U ZLATEHO KOLA,THE GOLDEN WHEEL HOTEL;+420575535490;information@thegoldenwheel.com
Junior;+420325612540;junior@hsvos.cz
Hotel Ostrov Nymburk;+420325513325;hotelostrov@hotelostrov.cz
Hubert;+420325612188;hotelhubert@seznam.cz
Vila Jarmila;+420519364111;info@hotelakademie.cz
Hotel Ludmila;+420315622419;recepce@ludmila.cz
HORSKÝ HOTEL ONYX;+420388426737;hotelonyx@seznam.cz
Wellness Hotel Anna***Nejdek;+420353825756;josef.nadenicek@seznam.cz
HOTEL SPORT;+420596312278;hotel@stars-karvina.cz
Karel IV.;+420321786948;hotel@sazex.cz
Theresia;+420321711117;info@hoteltheresia.cz
Sporthotel Relax;+420777779517;sporthotelrelax@seznam.cz
Relax Hotel Javorník;+420317776015;relaxhotel@javornik-ctyrkoly.cz
Sporthotel Vlašim;+420734362057;recepce@sportvlasim.cz
Hotel Kolínská Bouda;+420499736201;hotel@kolinskabouda.cz
Bystřice;+420602304525;motelbystrice@seznam.cz
U Vlašského dvora, s.r.o.;+420327514618;hotel@vlasskydvur.cz
Garni Hotel na Havlíčku;+420327515773;hotel@vlasskydvur.cz
Hotel U Zvonu;+420777680992;hotel@uzvonu.cz
Na poště;+420328492163;hotel_posta@seznam.cz
Hotel Svatobor;+420376526490;hotel.svatobor@seznam.cz
Spolkový dům, s.r.o.;+420377983586;kriegelstein.z@seznam.cz
HOTEL GRAND MARY;+420272926480;info@hotelgrandmary.cz
Corso;+420371722360;ubytovani@hotel-corso.cz
Bílý Lev;+420720442001;hbl.kancelar@seznam.cz
Mýto;+420371750813;motelmyto@seznam.cz
Hotel Hubert;+420412554095;hubert.mezna@tiscali.czhubert.mezna@seznam.cz
Hotel U Jelena***;+420584429021;info@hotelujelena.cz
Areál Skiland Ostružná;+420777254542;skiland@skiland.cz
Areál Bohemaland Zlaté Hory;+420603802695;recepce@bohemaland.eu
Hotel Minerál;+420584425643;hotelmineral@seznam.cz
Hotel Mohelnice;+420605143857;rezervace@hotelmohelnice.cz
Hotel Slovan;+420546413532;fcslovanrosice@seznam.cz
Hotel Reoneo;+420583237042;reoneo@vernirovice.cz
Hotel Dolte;+420583231231;hoteldolte.recepce@seznam.cz
Priessnitzovy léčebné lázně, a.s.;+420584491111;rezervace@priessnitz.cz
Hotel Aurum;+420584425545;info@aurum-hotel.eu
Hotel Floret;+420296528500;recepce@floret.cz
Hotel Pivovarský dvůr Zvíkov;+420382285660;pivovar.zvikov@seznam.cz
Panský dvůr;+420267750444;obchod@panskydvur.com
Auberge de Provence;+420220951083;auberge@itic.cz
Hotel Myšlín;+420323642176;info@hotelmyslin.cz
Restaurant-hotel Stará Pošta;+420602370085;staraposta66@seznam.cz
Hotel Grand**;+420583212220;recepce@hotelgrandsumperk.cz
Hotel Zámek Štiřín;+420255736111;hotel.zamek@stirin.cz
Hotel Šternberský Dvůr;+420585012990;recepce@hotelsternberskydvur.cz
Hotel Labe;+420466535358;rezervace@hotellabe.cz
Zámecký hotel a restaurace;+420777141518;info@zamecky-hotel.com
Hotel Zámeček Staré Čívice;+420466610676;info@civice.com
Hotel Starosedlský Hrádek;+420318683850;recepce@oldcastle.cz
Strnadovský mlýn;+420318877223;mlyn@strnadovskymlyn.cz
Horský hotel Svahová;+420725353719;horskyhotelsvahova@seznam.cz
Stříbrný Tolar;+420547211251;info@hotel-stribrnytolar.cz
VeCafe;+420519425473;info@lecafehotel.cz
Vinum Coeli;+420730825882;recepce@vinumcoeli.cz
Hotel U Hada;+420415711000;recepce@zatec-hotel.cz
