Name;Phone;Email
Pension ve Mlejně (19269);+420728879105;
Pension St. Florian (2085);606172785 | 491542809;
Penzion U Vody (14714);724165141 | 724878722;
Penzion U Zámku (8691);608279286;
Apartmány v Lipnici nad Sázavou (10452);+420774590047;
Chata Perkaska (16461);+420777541230;
Apartmány U Pešků (9201);607762334;
Penzion Luční (3363);777556682;
Za řekou (5908);604644873;
Apartmány Janská (12592);608522878;
Penzion Honza (287);737418386;
Chata Velké Vrbno (14238);608949444;
Penzion u Restaurace Na Koreji (4114);737291891;
Ubytování V Dolině (18960);723446168 | 720351154;
Hotel U Beránků (17910);777191222;
Penzion AROSA (5832);602193293;
Škola Ráj (783);736751877 | 608027956;
Horská bouda Zvonařka (9612);733715808 | 602264317;
Rybolov pro děti a dospělé (43);602226227;
Apartmány U Petra Lipno (19535);602605220 | 734636028;
Penzion Pod ořechem (5173);724523677;
Penzion U Kovárny (2424);776005741 | 728734330;
Pod Šroubeným (17531);777256886;
Penzion U Halířů (15773);+420603203549 | +420603442350;
Lesní chalupa Filipov (4880);607116578;
Penzion Pod Vinicí (485);777774604 | 603449579;
Chalupa u MVE 14 lůžek (110);608732432;
Pension a apartmán ČERI (11151);603861073 | 721328859;
Penzion u Vaňasů - Ski areál Rališka (10580);737583946;
Ubytování v penzionu (3978);+420603254587 | +420602757296;
Škorničkův statek - apartmány s wellness (16734);+420723438467;
Penzion a restaurace Windows (13029);776135590 | 723025888;
Chalupa Václav (9771);603143543 | 603877007;
Penzion Slunečnice (7548);777550510 | 603830190;
Roubenka Meandra (15642);732943381;
Hotel Diamant (17048);608022533 | 603290606;
Penzion U Obludy (19284);737424161 | 722656737;
Chalupa u Lidušky (7875);732502374;
Ubytování Vinohrádky (10310);606104142;
Penzion v parku (3437);728757979;
Pension Rychta (1921);+420605346176;
Chaty Soběnov (19511);603320043 | 723468808;
Dědova chata (3780);734106333;
Donika ubytování (14780);602469885;
Penzion Tera (10650);724375891;
Apartmány U Lípy (1419);603354517 | 773988834;
U dvou zvířat (11687);724341772;
Hájenka pod Větrníky (12566);775394305 | 777245110;
Penzion u můstku Jiřího Rašky (19502);775575700;
Penzion jaký svět neviděl (8065);777204451 | 777204447;
Apartmány Maruška (1994);776621192;
FKK kemp Úštěk (bez plavek) (17358);797846487;
Penzion U Bečvy (19953);777295721;
Fischerovy chalupy (12668);739455505;
Chata Ryžovka (6468);777211422;
Penzion (6466);737614351;
Starý Sedloňov (8740);602193575 | 608459723;
Lesní samota Jezírko (10668);+420603199911;
Pension Mona (21412);733123043 | 777613557;
Ubytování u Šromů (7014);721487524 | 606711027;
Brána Adršpachu (16885);777870563;
Rezidence Valcha (22060);723412199;
Chalupa k pronájmu (5830);777000976;
U Hada (208);+420731288218;
Pod Strážným vrchem (17290);724303888;
Staročeská chalupa (7346);+420724825447;
Penzion u Třeboně (15335);721059765 | 723536336;
Horská Chata Arnika (2872);725234238 | 606731986;
Chalupa k pronájmu (12272);777073526;
Chalupa Seč (19516);603220323 | 739211107;
Penzion JANY (19230);731115606 | 603512280;
Penzion U Rendlů (7371);+420603393262;
Rekreační dům k pronájmu (4116);;
Pension Krupka (17744);603906882;
Penzion Tonička (14002);+420703181301;
Penzion Nádraží (2893);602172709 | 606729954;
Ubytování U lesa č 1 Lhotka u Frýdku (4773);723801880;
Penzion U lázní (7862);605837641;
Chata a apartmán Zrůbek (21440);773600867;
Summerhouse (10526);602809849;
Chalupa Pankrác & Servác (16480);777127868;
Apartmány pod Šerákem (21033);725883487;
Ubytování u Kapličky (3551);607682797 | 727989066;
Apartmány U Jiroušů (7128);604557724 | 737002022;
Apartmány Blatouch (2032);603799979 | +4915170166776;
Penzion Markéta (5051);723458843 | 723948907;
Horská chata U Ježíška (8387);775212152 | 777814803;
Zámecký areál Holovousy (15047);733595859 | 733141133;
Ubytování u Jantačů (2409);607146986 | 602189060;
Askaha Glamping (5665);731653948;
Vinařský dům V Zahradě (21158);+420777694567;
Chalupa U Látalů (6645);602488058 | 607773187;
Penzion U pramene Vírského vánku (18609);+420737565080 | +420732467264;
Ubytování Nad rybníkem (2946);777894374;
Marina Hubenov Slapy (14388);604753911 | 778954105;
Penzion Base Camp (5855);603449917;
Vinařství Bočko (8653);+420736132292 | +420721804618;
Chateau Franz (19247);774022518;
Ubytování u Velísků (12357);731653197 | 737644112;
Tři splavy (10247);723052204;
Penzion VILA Křenov (19524);+420605199444;
Penzion pod Březinkou (976);605246123 | 731164589;
Penzion U Rychtářky (19575);731506286;
Malá Normandie (6246);728669927;
Ubytování Janátovi (4721);728402037;
Bílý dům (13626);602297989;
Chalupa Na Chmelnici (3823);723613996;
Chalupy Filipov (13887);607116578 | 731630246;
Dům sv. Josefa (11218);731604114;
Chalupa Terezka (4987);774324397 | 734124654;
Winepucks ubytování (6475);771500000;
Penzion Horský statek (13641);+420602241074;
Penzion Pavlínka (17716);777220826;
Horská chata U Rychlých (6636);739304184;
Malovaná chalupa (13629);733717363;
Penzion VIB (21014);602259520;
Chata a wellness Sedmikvítek (3555);727881026 | 728937232;
Penzion Marie Magdalenka (686);737938821 | 736153676;
Hostinec Bobas (7772);606694991;
Penzion Michelle (15745);604854400;
Roubenka U Lesní školky (17884);602683758 | 602626099;
Vila Lumír (12202);603721213 | 602337225;
Penzion U Lanovek (1280);388434211 | 721950263;
Chalupa u Dubu (13914);603974282;
Penzion Dolní Dunajovice (9761);603449579 | 771163263;
Penzion Later (5790);777698194;
Penzion Obora (8733);606648858;
Ubytování Helfštýn (4225);737904522;
Ubytování na Sokolce (14211);739166690 | 775707015;
Penzion Prajzko (17054);777883895;
Penzion Stará Školka (13529);737676526;
Roubenka (4372);603156556;
Chalupa Na Rafandě (862);736517490;
Chalupa Na Bidýlku (2748);776765620;
Penzion Čáslava (7362);603169180;
Pension 311 (15577);734516269 | 603444641;
Chata U Javoru (9748);776299308;
Chaty Tupec Lipno (10570);777722454;
Roubenka u Kazíků (16584);776088130 | 608560769;
Penzion bez modrého páva (9421);704723350;
Penzion U Štefana (3162);792759338;
Penzion Lomská Vyhlídka (12498);603576994 | 723339289;
Chalupa Violka (18025);604378446;
Farma Náhlov (5986);;
Penzion Beránek (17420);605575957;
Villa Klárka (10053);725509650 | 778519877;
Penzion Na Staré cestě (21675);+420703146128;
Penzion U Koníčka (21323);774521246;
Pension (16690);+420603447681;
Vinný sklípek s ubytováním (19805);721346456;
Chata Kopanina (4778);775580398 | 775580388;
Chata na břehu rybníku Mydlák u Hluboké (12959);277001166;
Penzion U Raka (1451);777183939;
Penzion Červená voda (15592);603870816;
Chalupa U kamenného stolu (4424);722971951;
Ubytování v penzionu (5371);605729665;
Penzion Na Vyhlídce (220);737679229;
Apartmán v chatce pod Smrčníkem (7097);724448884;
Chalupa Na Dobrém Místě (10358);602777017;
Chata Amálka (22034);727966001;
Guest House Privát (19961);+421910909541;
Chata Klášter (1817);+420773415275;
Penzion Chřiby (6853);608415057;
Penzion (2016);608908809;
Chalupa WEISSBACH (9565);+420727983559 | 584440188;
U Golema (3905);724153193;
Raut Park Korálkov (18745);603232350;
Statek U Rajmunda zemědělská farma (18502);604484404;
Chata Mariánka (16010);704383723 | 724008161;
Chata Na Skalce (19048);603322948 | 732700121;
Kyprův mlýn (6254);602654656;
Chata Orlí vrch (16288);739011421;
Rekreační areál Tesla (17896);+420774417414;
Penzion Oříšek (9658);775996305 | 775995305;
Pension Lesná (12705);722233322 | 722211222;
Penzion U kaštanu (10828);+420608930003;
Pension Lípa (18359);+420737964982 | +420775919769;
Penzion Černý Petr (21173);737378020;
Chata Langi (11156);777342343 | 776342341;
Apartmány - Penzion U Havranů (2494);+420721705743;
Chata Maty (21020);735310988 | 728671898;
Penzion Apartmány Bečov (8949);777224148 | 774202702;
Penzion Hají pod Severákem (3886);724806258 | 602340677;
Penzion Zámecký park (17528);777208833;
Bungalovy Adam a Eva (1009);777668201 | 732126125;
Apartmány Kovárna (11526);+420721510710;
Chalupa nad Prachovskými skalami (16083);739790230;
Chatky Lesná (6601);722233322 | 722211222;
Apartmán Šumava Lipensko (10493);+420603291248;
Hotýlek na Mýtě (18044);777178020 | 608454072;
Penzion U křížové cesty (791);731625715;
Dueta Český Krumlov (8621);608300480;
Apartmán Benecko (12812);602106323 | 602488566;
Dvorec Nová Hůrka (5257);724286951 | 724071280;
Penzion Dagmar (10607);777745083;
Sklep na Vinařské (10244);608256874 | 723293904;
Apartmány Skoronice (17594);605386220;
Chata Prim (12240);724172220;
Penzion Stříbrník (13748);777252885 | 777252882;
Apartmány Pěkná 10 (17243);737613440 | 774101130;
Ubytování (5595);737631881 | 604796593;
Penzion Kovárna (9775);737283770;
Ubytování u Škamradů (17778);+420721450890;
Privat Welcome (6340);777205854 | 777605239;
Vila Máchovka (16512);602775452;
Turistická ubytovna TJ Jiskra (13042);732978151;
Chalupa Křenov 62 (14853);+420602180236 | +420602576589;
Rodinný penzion MARMAR (3680);739026959 | 724255050;
Penzion Křížky (4956);775580398 | 775580388;
Penzion u Divokých (4161);603485565;
Penzion Za Humny (18528);605282969;
Penzion Maxova Bouda (11575);774134968;
Chatky a apartmány Apollo na Vysočině (6533);+420724083915;
Penzion na návsi (14028);725319679;
Penzion Sklep pod rozhlednou (10366);+420602437068;
Family aréna (5679);775263989 | 602294201;
Apartmány EDDY (465);+420724182192;
Penzion Relax (21318);777747721;
WELLNESS Apartmány Vlčková (4452);777450360;
Ubytování U Pešků (18751);603479773;
Pension Samohel (3052);604200934;
Pension Mijami (19072);723886642;
Penzion Žižka (22130);732461091;
Penzion Holín u Prachovských skal (2417);778113323 | 739455266;
Pension Rebelka (4011);+420724299375 | 724299375;
Penzion Medvídek (2844);602336683;
Chalupa U Pomněnky (13381);773455458;
Penzion Filoun (10184);602353513;
Ubytování Kralice na Hané (14881);774601006;
Ubytování Ve dvoře (4112);606771222 | 723961558;
Hájenka Nebe na samotě (463);737618999 | 739047569;
Penzion na Skále (59);739037912 | 604572420;
Vinný sklep U Esterků (2388);737726532;
Penzion a vinotéka 14 Dveří (16697);603424046 | 702000014;
Apartmány Větrná 29 (12219);605728863;
Apartmány U Bernardů (10278);777211622;
Zámeček Písky (16239);724217080;
Beskýdek II (15454);777141199;
Penzion Karina (18964);606803242 | 732645919;
Chalupa pod Ořešníkem (9244);724791724 | 724366372;
Horský apartmán Vyhlídka, Rejvíz (5577);777163546 | 777758623;
Chalupy Betlém (11249);739218303 | 608303086;
Smrková chaloupka (1666);776194774;
Penzion Jizera (16645);+420776867787;
Apartmány nad Šlikovkou (6473);737724555 | 724641875;
Chata Relax (18144);603242942 | 733327427;
Chalupa k pronájmu - Leštinka (4952);777665102;
Penzion Axiom Lipno (6107);602860606;
Chata Lidka (11077);720618210;
Chalupa Kamenný Vrch Adršpach (12969);775060869 | 606688727;
Hnízdo Beskydy (10290);734412626;
Penzion a Občerstvení U Lávky (21155);724832053 | 604978230;
Penzion Brusinka Kocourov u Klatov (13689);+420777164469;
Borský penzion (13409);728867097 | 735711304;
Dům U Lesa (6127);602280464;
Penzion Klondike (4455);608632330 | 774309020;
Rezidence Lipka (8813);602207423;
Apartmány Růže (9577);734706330;
Pension Peklo (16570);777654760 | 777654768;
Loft ve věži (10715);608313000;
Ubytovaní u Bartošů (2313);777152503 | 777127037;
Roubenka Zámyšl (5442);775178997;
Chatky pod Špičákem (8775);775312126;
Chalupa Vojtíšek (16090);724186394 | 603505122;
Apartmány U Soptíka (14370);777800048;
Mlýn Drásov (21103);776016911;
Na Gruntě (1695);608579500;
Klenovské samoty (17002);737232946;
Ubytování u Říčky (2529);724082411;
Lipno Wellness - Frymburk D106**** (3433);777108445;
Ubytování u Mrázů (3732);734421855;
Chalupy pod Smědavou (17433);+420774434275;
Kamenný dům - Zumsteinhaus (2578);737189297;
Panorama (12981);725509650;
Ubytování U kapličky (11645);604176959;
Ubytování Forbach (12157);+402725964833;
Poloroubená chalupa (7682);607524657;
Chalupa Krkonoše (19761);604453539;
Chalupa Borůvka (1696);733519271;
Chalupa AROSA (12010);602193293;
Chalupa Na Potoku (9540);608275666 | 603865073;
Kouzelná chaloupka Česká Kanada (18159);602607697;
Penzion u Sněžného potoka (4059);608243585;
Penzion Kutil (4597);731745335 | 737785723;
Apartmány v Machově (17823);739455248 | 737577926;
Chata PROAGRO (6496);606714072;
Chalupa Vranová (6735);774812980;
Farma Macas (21353);603236311 | 603194844;
Penzion Víra (15290);736643535;
Apartmány Pod Sjezdovkou (1700);773751591;
Anna v říční zátoce (15730);731118022 | 494599177;
Penzion Olmeca (5103);725060407;
Hájovna (18471);606068587;
Chaty u rybníka Brodský (14454);777780930;
Penzion U TŘÍ RŮŽÍ (6941);727954363;
Chalupa Samota (18054);602416880 | 604294829;
Penzion Aschberg (2087);+420777593075;
Penzion U blechy a švába (4394);722733799;
Ubytovna Galerka (782);775580398 | 775580388;
Privát Krásovi (8934);774611089;
Penzion Sůva (18173);606717683 | 602706806;
Pension - Lena u jezera (3884);602889077;
Usedlost Nový Svět (698);773678145;
Chalupa k pronájmu (393);775971094;
Rybářský penzion Žák (4139);725338393;
Penzion U podkováře (5448);720654280;
Penzion Severák (6608);737331710 | 732288101;
Ubytování U Gerešů (2229);737725099;
Chalupa U Smrku (16002);601563586;
Chata na Rozcestí (18225);603895252 | 732952313;
Roubenka Archa (16498);724072242;
U Blahoslava (19607);778884533 | 773781844;
Ubytování Gerhard (4251);727952937 | 606360658;
Dřevěnice na samotě, ubytování u rybníku (11766);+420607601200;
Penzion Babička (1230);+420724952844 | +420602531170;
Roubenka Holčí (17253);724540536;
Pension Jana (18628);603497418;
Penzion ALBOR (22045);607043636 | 518363333;
Chalupa Strážné 231 (8707);605743795 | 607577533;
Penzion Restaurant OÁZA Bystřička přehrada (14151);606784872;
Chalupa Pfeifer (13673);728705503;
Horské apartmány Almberg - Mitterdorf (16485);607764891 | 602592935;
2domky (11590);777911222;
Penzion Podskalí (14074);774774745;
Penzion Solnice (10361);775202010;
Vinný sklep s apartmány u Kvěchů (2920);602362946;
Zelený sklep (11528);777210196 | 602770181;
Pohoda u Crhů (15734);+420603271376;
Penzion Harmonika (2728);606606424;
Lukovské domečky (9015);603853680;
Penzion pod Šerákem (21534);602670708 | 774670760;
Sklípek u Artimů (12701);+420606528725 | +420723878432;
Na samotě U Včelína (13436);724520192;
Penzion u Vlkovských pískoven (8407);724371770;
Pension Piana (10641);604313159;
Kamenná stráň (14089);725695881;
Penzion Bártův dvůr (19627);608742294;
Špindl Lodge Apartmány & Sauna (9911);;
Ubytování v penzionu (24);+420608100862 | +420602655862;
Penzion Poezie (8234);602399991 | 607602959;
Harrachovská Hacienda (17619);+420734442299;
Chalupa k pronájmu (4432);724113026;
Chalupa Pod Vodopády (9214);602715963;
Fara Rejštejn (17274);736717387;
Bořetínský Statek (4281);776444477;
Penzion U Pepy (17451);777901452;
Ubytování Na Žabárně (11929);774229769 | 733228608;
Ubytování v soukromí Na Metelce (2737);702143424;
Samota nad Ploučnicí (22105);777158323;
Ubytování u Stehlíků (3372);602139001;
U nás doma (9746);775227359 | 464620320;
Rodinné ubytování Vilvin Kašperské Hory (14223);775295515 | 734177617;
Ubytování Sklep (3536);777561535;
Penzion U Machů (6078);603381525;
Rekreační dům (10451);604679263;
Chata U potůčku (538);776772006 | 608605295;
Zámecký penzion HolidayPark Mlázovy (21983);376382916 | 602458353;
Jindřichův dům (21522);739655826;
Chalupa Pod oborou (6037);777113957;
Chalupa 101 (12776);607658876;
Ubytování u Dodáčků (11717);777706682 | 603111444;
Vinařský penzion Vinařství Burian (9010);724827871;
PENZION VE SRUBU (6110);730811537;
Vinný sklep a ubytování U Rebendů (965);725980936;
Chalupa k pronájmu (4675);606208377;
Penzion Věra u vleku (6062);731845556 | 736250954;
JV Ranch České Švýcarsko (4280);607617308;
Ubytovací služby RELAXA (11312);603168764;
Ubytování Zaolší (1299);704016740;
Apartmány Imladris roubenka (14994);+420603501189 | +420602456173;
Usedlost Pivoňka (9813);603711770;
Apartmán k pronájmu (3272);777826950;
Penzion Na Bělidle (1507);608557890;
Ubytování U Šenkýřky (2781);724941696;
Apartmány Albon (7131);604849193 | 606320441;
Chalupa Na Kovy (17916);+420601371272 | +420602144669;
Penzion Lužnice (6369);725772282;
Penzion Eliška (38);723284880;
Ubytování u Pípalů (8190);777232881;
Apartmány k pronájmu (14705);777433008;
Ubytování u Broučků (15050);736275306;
Ubytování Harmonie (10512);728383269;
Roubenka pod Lesem (13236);736671290;
Rabasův Mlýn (14577);+420602520037 | +420777900507;
Penzion Honzy (19212);602390867;
Pension Mikuláš (6897);732444045 | 732444044;
Wellness Pension Fulda (6141);+420776250806;
Pension Skalka (3833);608230838 | 776733385;
Ubytování v penzionu (969);774837229 | 608932667;
Chata Kouty (5475);777008866;
Penzion na Statku (10137);728166949;
Penzion Sklárna (7837);606889440;
Ubytování Desítka (12233);774369515 | 776070339;
Apartmány Na samotě (14879);777320618 | 702814536;
Penzion U Červenků (15121);607850426;
Chalupa Vltavice (19554);+420606272747;
VILA U ŠEBESTŮ (8277);+420732580668;
Penzion Na Pluskovci (13758);+420605730142 | +420571444794;
Osada Chmelnice (18588);608527797;
Ubytování Na Kovárně (7977);608527473;
Chata Gazdovský dvor (10744);+421948110323;
Penzion Hrnčíře (9160);604870893 | 732548336;
Apartmány u Chmelů (12933);777347085;
Chatička (8664);775580398 | 775580388;
Na Staré myslivně (7491);728161337;
UBYTOVACÍ HOSTINEC (9715);;
Penzion U Barana (8935);776128647;
Apartmány ve sportovní hale (18619);732233117;
Chaty Liptov (17413);+421903502850 | +421903914241;
Penzion pod Radhoštěm u Maléřů (6167);777222720;
Ubytování v soukromí v Šachu (14878);722016023;
Noclegi Na Andziołówce (7338);+48694653777;
Chata Markétka (16776);+420736484678;
Chaty Poříčí (5374);603998711 | 606716447;
Apartmány Na Kozím plácku (11199);777116002 | 777858994;
Chaty u Apolla (5861);777289920;
Chalupa (8639);734406730;
Chata Kvilda (21287);731723592;
Ubytování na hranici (1414);608771241 | 730898717;
Hotel Perla Jizery (5899);606020975 | 483704339;
Ubytování u Machů (21280);721507630 | 723813634;
Penzion u Kyjovky (18799);603892629;
Sklep Lada (7706);725929650;
Ubytování Paso (4570);603467917 | 603257758;
Penzion Hamštejn (11842);737249541 | 737249542;
Penzion v Šestajovickém pivovaru (21087);724191249 | 603518462;
Ubytování Dolní Dunajovice Boční 655 (15315);603204633 | 608204633;
Kvartýr Stávek (14045);730190399;
Penzion Palávius (7681);606822558;
Horská chata Pstruhovka (165);+420777330383;
Penzion Hedera (1204);604441844;
Penzion Na Paloučku (11313);603379122;
Penzion U Suchánků (11403);725793611;
U HRÁZE - Ubytování pod Pálavou (14181);777585737;
Ubytování u Zuzany (7072);723770621;
Statek U Kalinů (11354);777185433;
Penzion Slupečná (5621);722202965;
Chata Orlice (7195);777777464 | 777777463;
Beskydy House (19843);+420571648100;
Avion Holčovice (8666);777776720;
Chalupa Pustá Kamenice (2111);608919906;
Horská bouda Aldrov (12387);604210716;
Mikulovská ubytování (13534);776689589;
Penzion Meduňka (17463);774373006;
Apartmány MERAN (4722);606391731;
Dům sv. Josefa - dřevěnice (12045);731604114;
Penzion a sklep U Františka (8979);776819480;
Penzion U Vinice (9033);775442490;
Penzion Kardinal (15357);773773740;
Penzion Slunečnice (350);736764412;
Ubytování u Kotrbů (7481);777129911;
Penzion Harry (6980);+420777766938;
Vila Vilekula (4771);739715005 | 604490248;
Apartmán Pod komínem (5011);723791997;
Ubytování u Straků - na Moravě (9125);775981199;
Penzion U Pěti Buků (13901);733713028 | 777219403;
Pension a farma Šimral (13102);737670913;
U Vongrejů (781);+420724680100 | +420602107155;
Farma Nesyt (2302);775705540;
Chaty Brodská (1753);605136858 | 731108489;
Penzion - Statek u sv. Jána (2794);733541225;
Sportareal Šťastný Vysoký Chlumec (521);723708709;
Penzion Lucie (1410);774333937 | 774433340;
Čejka penzion (13849);+420720134480;
Rodinný penzion Kohoutek (12396);608119268 | 728838966;
Penzion Kristýna (18266);604103145;
Chata Smrková (1304);554721170;
Chata Relax Jizerky (4534);775071032;
Chalupy Na Rališce (7990);724227546;
Penzion Barborka (6590);604246873;
Penzion Černá Voda (9648);737671433;
Chata Moravice (2149);554721170;
Penzion Bistro Kotva (17324);775386428;
Chalupa u kempu (12698);724274976;
Apartmány Engadin (5401);605291519 | 774701505;
U rybníka (5057);602833244 | 602878888;
Penzion U zvonku (2390);+420603141668;
Penzion U Hrnčíře (17795);608153029;
Pension Manský dvůr (4356);;
Penzion Slunečnice (9455);739673128 | 603302287;
Penzion Baronův most (18368);+420723116939;
Penzion (3482);728738078;
Horský dům Stará Huť (5367);720732852;
Penzion Ve vile (4659);723350795;
Chata Roháček (16548);702130725;
Penzion Dukla (684);775552210;
Ubytování U Michala (4569);728682857 | 728657348;
Butler ubytování v soukromí (8396);776375875;
Chata Gorol (7280);+420770168783;
Penzion U Vody (12650);+420608145729;
Ubytování u slaniska (8944);724020620;
Chaty a apartmány Loužek - Orlík (3529);+420702264195;
Penzion Daniela - ubytování na farmě (8368);777712577 | 602664620;
Penzion Fořtovna (1097);607702797;
Apartmány u babičky (17711);770168888;
Ubytování Dlouhá (6494);728965683;
Ubytování v penzionu (12898);777802827;
Pension FALKOM (365);+420604662850;
Sklípek u Kozlíků (8110);724669492;
Apartmány Twins (17365);+420734766184;
Penzion „U Lípy" (1997);+420723353083;
Domek pod vistárií (4226);728455647 | 775582257;
Chata pod Mravenečníkem (5729);602540870 | 730896799;
Zámek Ruda nad Moravou (18097);+420775085320 | +420603586047;
Ubytovna NA STATKU (1769);602876964;
Statek Čtyřlístek (12445);777259562 | 777259561;
Penzion Chalupa Pohádka (9938);731468828 | 731468947;
Apartmány k pronájmu (17814);739478699;
Penzion Zajíček (446);603808740 | 731119119;
Rekreační areál Želva (10470);777044851 | 777044850;
Šumavský mlýn (2052);606400939;
Chalupa u Zvonka (143);603746351;
Pension Pod Hvězdami (18356);773510470 | 775203440;
Penzion Beskydkrby (2576);723681692 | 732912151;
Penzion U Pelejových (52);724711217 | 607166987;
Penzion Podskalí (7757);724930100 | 606492268;
Kozlova Vila (12830);606582150;
Pension Popelka (16397);603477718 | 604865500;
Apartmány Winkler (7088);736203366 | 722918662;
Penzion (6806);730333233;
Penzion a restaurace Pod sjezdovkou (13896);734485805 | 732673843;
Penzion (8464);602785995 | 720100923;
Penzion U Havlínů (6501);728405403 | 607638079;
Penzion Semerink (3705);608447987;
Pension Levandule a Pálava (11430);777260290;
Chata Barbora (9626);775418688;
Penzión U Studanky (4173);777106808;
Váš sklep - penzion a vinný sklep (11770);608768168;
Apartmány Havlíčkova (10055);+420777570084;
Vinný sklípek (5191);608452303 | 776669018;
Penzion Šacberk (17335);+420777192525;
Penzión Mořina (10724);722134703;
Penzion U Kapličky (1269);733589868 | 731577632;
Podřipská farma rodiny Šebkových (8246);777032332 | 777599554;
Pension u Matěje (1036);731533379;
Žižkova bouda (11402);602300991 | 605272421;
Penzion Mikeš (16836);606418306;
Penzion Marie (13598);603941581;
Penzion Zvonička (13738);+420774500747 | +420776424262;
Penzion Cyklista (10758);+420776797919;
Penzion VINOVIT (5031);775158128;
Penzion Adéla (5522);724184180;
Apartmány Rezek (5719);+420736428884;
Statek Polánka (15070);737763974 | 606451044;
Penzion U Marušky (18626);+420603461551;
Chata Medika (10538);777290433 | 607642882;
Penzion U Lucerny s malou farmičkou (664);+420775606211;
Pension v Ráji (7282);605833003;
Penzion Sedlecká vína (12035);777719116;
Pension Dagmar (7188);607973839;
Apartmán Wellness Rychleby (9266);736100007 | 727813124;
Andělský Dvůr (96);777455627;
Rekreační středisko Jasenka Zubří (16312);704602732 | 739594845;
Penzion Šarlota (11227);723936594;
Smrčina Resort (1514);+420723926040;
Penzion u Bilkovičů (15036);724131608;
Penzion U Statkářky - Habří (8833);777404564;
Ubytování u Nové Bystřice (6796);608824750;
Chalupa Stela (4362);606543280;
Penzion Tara (7330);736727963;
Soul Apartments (18869);723403750;
Chata Lucký vrch (16852);771774007;
Apartmány Slunce (11729);+420720020608;
Penzion Trojna Lednice (17752);+420606760000;
Penzion Katty Špindl (8743);603240814;
Penzion Adalbert (2260);737948587 | 605235268;
Penzion Florian (9864);734477312 | 604900046;
Penzion a restaurace U Dubu (13654);777293790;
Apartmány kocourek (2587);608526244 | 776031959;
Penzion Horská (14488);777959399;
MAX Klínovec (2932);+420725030306;
Ubytování u Pekárny (16842);+420776779270;
Statek (1249);602942256;
Chalet na Fialce (18808);732273402;
Ubytování u Strnadů (10158);737290717 | 724523044;
Hotel Gaudeamus (4667);778001336 | 778001337;
Penzion Vlastík (4254);605178281;
Penzion Schon (7294);605749790 | 602171532;
Usedlost - Penzion (18480);724520456;
Chaloupka u Jiřího (17375);602444535;
Penzion Starý pivovar (346);776592239;
Penzion u Štěpánků (545);724927316;
Ubytování Za Humny (14870);774844616 | 773848773;
Apartmany U Švýcarského dvora (7103);608379547;
Penzion Sarton (6968);+420603481900;
Penzion u Sokolovny (9564);603424197;
Rodinné vinařství Turzík (11266);775223553;
Ubytování JitRo (3958);737616938;
Apartmány u Zlaté rybky (6863);608976555;
Ekofarma Bílý mrak (17578);603309592 | 603967880;
Ubytování Ouškovi (9824);737844540 | 737231666;
Sklípek (9191);737628340;
Penzion Tuček Adršpach (18650);722749590;
Penzion Bejby (4583);603762222 | 732354151;
Penzion Koliba Čecher (7606);777790007;
Rychtářův Statek (8353);608979006;
Turistická chata LKJ Kasárna Javorníky (11749);+420724206854;
Horská chata Záhoří (4026);775885775;
Chata Monika (4371);+420602464292 | +420776697555;
Penzion U Presu (1677);776536636;
Chata Jana (5298);777222928 | 777574202;
Penzion 1914 (5862);603342444;
Hájovna (3561);731186351 | 601386800;
Penzion U Kocoura (692);483306345 | 608384850;
Penzion Zvon (13239);607123000;
Penzion U Moravců (2426);+420777306499 | +421911620615;
Penzion (7206);605703231 | 737634521;
Chalupa U 4 koček (6726);602533630;
Penzion minigolf (2663);602142104 | 724070728;
Penzion Pastviny (10755);608381094;
Penzion Zámeček (4550);733548444 | 739086469;
Jesenka (16058);775906834;
Penzion GARNI (7016);602775666;
Hotel Kolonie (17492);602558658 | 596012666;
Vinařství a ubytování Antal (10257);+420608103543;
Apartmány Bažantnice Ploužnice (5917);725721162;
Penzion Alenka (17992);777867717;
Penzion Mlýn (353);606726981;
Apartman Za poštou (9970);777134488 | 777662111;
Chalupa Sofie (16716);+420737999310 | +420739274167;
Apartmány Moravia (6820);723817519;
Penzion Lesní Dvůr (10848);604331169 | 604102129;
Penzion Na Špici (7170);603257900;
Ubytování u Studýnku (5449);606579395;
Resort Zajíci ze Zaječí (3193);725936624;
Apartmány Allis (2840);602854703 | 728232595;
Penzion ANNY (2891);776820329 | 499771339;
Ubytování Pohoda (8788);605789559;
Vila Maruška (11172);792773045;
Penzion U Rybníka (2127);737920494;
Penzion U vinaře (9112);723609445;
Horská chata RADOST (8912);774624679;
Pension Helena Honesová (18635);+420606620172;
Ubytování u Macků (7986);777298708 | 720489510;
Penzion Amálka (7758);775628420 | 775628422;
Penzion Na Holičkách (8445);602103362;
Jelení Chata Skladanka (5765);;
Penzion a hospoda U Němečků (5946);739035919;
Penzion U Fojtíků (5834);776333483;
Penzion Marie (15965);+420777909858;
Penzion u Švarců (21074);605541931;
Penzion Čtyřlístek (2640);+420777769077;
Apartmány Fojtova studna (7137);774488558;
La Bobul Apartments (13112);792319977;
Chalupka (11287);608277872 | 608617784;
Penzion Hendrych (17496);;
Benátecká Chalupa (15482);603180907 | 724793823;
Ubytování Dyje (8121);737111321 | 737111322;
Jizerské apartmány Ha&Ha (10180);+420702065845;
Hotel Jiřinka (9762);601569735;
Šumavská chalupa u lesa (17465);725848161;
