Name;Phone;Email
Sommerhell (9059);604491735;
Na Hrádku (9347);736430523 | 775054685;
Chata U dvou liščat (18524);605981235;
Pension u Rabatů (2537);602856705 | 607857887;
Chalupa Jaromír (18583);605297914 | 605297913;
Ubytování Pod vinohrady (7462);775587597 | 775127736;
Penzion 7vinařů (9308);724369461 | 720189295;
Usedlost Samotín (19258);734577830;
U Maršálků (4662);602861366;
Penzion Pergen (11157);+420602776105;
Ubytování Pavlov 21 (695);723149373;
Apartmán Králíček (15994);+421948642353;
U Vinařské stezky (18357);775956289;
Vinný sklep U Bártů (2018);+420608878860;
Sklep u Antonína (16021);721726288 | 607728199;
Chalupa U studny (2242);777688846;
Vinný sklep Jozef (17322);702072506 | 728116386;
U Myšáka (17899);606482730;
Chata Bílsko (13521);731108588;
Vinný sklep M&P&D (17760);;
Penzion a vinařství Schwarzava (8029);776595228;
Chalupa k pronájmu (1667);604508663;
Chalupa Za pecí (5612);605408314;
Vinařova chalupa (10842);+420778740001;
Ukéch dvor (21864);608783440;
Chalupa Pod Návsí (3515);777483809;
Chalupa U Kaštana (7763);608911777;
Chaloupka pod kostelem (5557);732489662;
Ubytování U parku s vinným sklípkem (13240);775414289;
Štěpánské sklepy - Horní sklep (7512);605888881;
Chalupa Pivoň (354);737745303 | 776744420;
Malovaný sklípek (17437);724373888 | 776002084;
Štěpánské sklepy (13061);605888881;
Penzion u Mirka (6565);;
Vinný sklep za Mlýnem (8337);777278062 | 608745189;
Chalupa na vinařské stezce (8336);704275996;
Sklep Kraví hora (21162);775662276;
Sklípek u Ludvíka (21095);728125426;
Chalupa k pronájmu (17427);602171874;
Apartmány Ehrlich (12339);737079994;
Chalupa Stránské (13275);775159063;
Ubytování "Na sklepách" (4776);775175901;
Ubytování U studny (8400);605918306;
Statek U Horkých (4764);;
Chaloupka u Rossniček (12183);775003451;
Vinný sklep Pod Ořechem (14384);774123739 | 774123738;
Chalupa Na Seně (15660);+420728044038;
Sklípek pod Stolovou horou (7113);736487746;
Ubytování U rybníka Bořetice (2350);737198860;
Sklep Vydařilý (15864);724791105;
Vinný sklep u Malíků (8044);607502210 | 721271716;
Chata u vinařských sklepů (18256);775232950;
Romantic Cottage - Hévíz Balaton (17072);608725911;
Ubytování u Šolců (5430);721415552;
Sklípek Trávníky (13560);777551603;
Ubytování U Luže (9320);602141991;
Ubytování u Stázky a u Babky (14231);731479252;
Pura Vida (10264);728186103 | 734525090;
Ubytování na Malovaném sklípku (12878);723744080;
Penzion v Údolí (8458);731162468;
Apartmány v Údolí (234);731162468;
Kyjovská terasa (15831);+420608381094;
Penzion Pod sklepy (4082);776084920 | 702513724;
Vinný sklep U Mazuchů (4683);724932579;
Vinný sklep u Klárky (8881);721935839;
Penzion v Kelčanech u Kyjova (7662);737458338 | 730414242;
Selský Dům (1469);773523522;
Vinný sklípek (2418);;
Venkovský domek U Středohoře (17596);727889783;
Ubytování pod zámeckou zdí (19955);+420606811912;
Penzion O KroK blíž (15053);+420732559726;
Vlkovská roubenka (17036);606400843 | 732629882;
Sklep u Elišky (19848);773636137;
Domek u Navrátilů (16763);+420776685772;
Sklep Víno Strýček (10687);+420777626024 | +420776541317;
Sklep U Lustě Nechory (19515);728682690;
Magda (39);606281431 | 607618708;
MOTOSKLEP (7055);777703399;
Sklep U Matesa (5843);723417126;
Vinařský penzion (19781);603305479 | 604810897;
Ubytování Jitka (4965);732652795;
Sklípek na Prezidentské (11997);724039009;
Vinný sklep Zimolka (5348);777736600 | 777243427;
U Andělky (15903);;
Penzion Vinařství Vladimír Tetur (4716);603253529 | 605505912;
Vinný sklípek s ubytováním (3447);519511127 | 731106437;
Podpálavský vinný sklípek (7366);608811056;
Vinný sklep s ubytováním U Kubíků (6568);606489149;
Sklep 38 (2540);776700783;
U Bednáře (8663);773272150;
Ubytování ve Vinařství Blažek (6382);723376713 | 721683008;
Vinařský apartmán Špalek (10177);728964046 | 515243802;
Chata Lopeník (4332);731888514 | 608885999;
Vinný sklep u Hlaváčků (4151);724944914;
Na sklepě (19828);724171309;
Sklep Macinkovi (4535);774499022;
Penzion Valadia (4986);776386050;
Vila Edith (6583);774042281;
Mikulovský domeček s vinným sklípkem (19703);702174777;
Apartmán k pronájmu (3462);607945512;
Vinný sklípek (6607);773078887;
Vinařství Vrba Marian (3522);776287868;
Ubytování u Golema (19922);602768179;
Penzion Vanda (16691);724060138;
Prázdninový dům U Dvou lip (16760);725992248 | 774844978;
Penzion V Pohádce (19706);604455723;
Penzion Novopacké sklepy (12142);608555091;
JedemeDoSklepa - sklep Mikulčice (19027);608330204;
Lambo 2 (5324);606383360;
Apartmány vinařství Zdenek Polach (9793);724515323 | 725466339;
Vinařská chalupa na jižní Moravě (4473);724029005;
Ubytování U Benešáků (4054);777175973;
Penzion Pastuška (6876);+420607133452;
Apartmán Michaela (13001);608611928;
Penzion V Růžích (10616);604254602 | 604254634;
Apartmán nad vinným sklepem (13843);606866121;
Vinařství Laurent (8158);603181830;
Penzion Jančura rodinné vinařství (21243);721210458;
U Vyšaty (7633);720233455;
Sklep u Havlíků (17490);728225063;
Ve Vinici (2885);770135094;
Vinný sklep Šmídovi (9086);607739754 | 606319100;
Ubytování Na Statku (4831);777117930 | 777159359;
Vinný sklep Peterkovi (10280);725494203;
Vinařství Milan Vrba (19594);773024000;
Penzion Kaidling (3735);774640716 | 777077008;
Na Sklepě (8955);605143157 | 737920540;
Chalupa Víska (9203);723061192;
Apartmán Na Sluneční (142);724321203;
